0,1,2,3,4,5,6
2003-01-31,False,SPY,-0.020134777191692432,IEF,0.03977847253085809,-0.00468999981880188
2003-02-03,False,SPY,-0.025924649158487578,IEF,0.03767291084448021,-0.004730000495910645
2003-02-04,False,SPY,-0.03650087269554192,IEF,0.0441957357751237,-0.004950000047683716
2003-02-05,False,IVV,-0.061311011425251305,IEF,0.03632118413699725,-0.004900000095367432
2003-02-06,False,IVV,-0.07851513053962478,IEF,0.035540629482115005,-0.004980000257492065
2003-02-07,False,SPY,-0.07349676819297069,IEF,0.0340662008727568,-0.0050800001621246335
2003-02-10,False,IVV,-0.06641552594510658,IEF,0.020986923734836793,-0.004550000429153442
2003-02-11,False,SPY,-0.0923460666560958,IEF,0.022305653691765848,-0.0044000005722045895
2003-02-12,False,SPY,-0.12314319598290568,IEF,0.022657338717078312,-0.004270000457763672
2003-02-13,False,IVV,-0.11646198296161314,IEF,0.03433737226983702,-0.004750000238418579
2003-02-14,False,IVV,-0.10077027205171896,IEF,0.03218811572280833,-0.004859999418258667
2003-02-18,False,SPY,-0.06160498524698377,IEF,0.0285482984616634,-0.004760000705718994
2003-02-19,False,IVV,-0.09369381341349337,IEF,0.03616474994798735,-0.004980000257492065
2003-02-20,False,SPY,-0.09827166416982347,IEF,0.034408969145358625,-0.004950000047683716
2003-02-21,False,SPY,-0.09063478276853232,IEF,0.02575798533115692,-0.0048299992084503175
2003-02-24,False,IVV,-0.09593494654827861,IEF,0.02945222356672539,-0.004849998950958252
2003-02-25,False,SPY,-0.0818271816370324,IEF,0.027522778151334748,-0.0048199999332427974
2003-02-26,False,SPY,-0.08510335315493989,IEF,0.02941427139051278,-0.004599999189376831
2003-02-27,False,IVV,-0.07919096436340589,IEF,0.02523654777964457,-0.0043499994277954104
2003-02-28,False,SPY,-0.04673490539177816,IEF,0.029020131842247165,-0.00437000036239624
2003-03-03,False,SPY,-0.06832182563006117,IEF,0.025338211112727604,-0.004449999332427979
2003-03-04,False,IVV,-0.08571065337115724,IEF,0.02368838118643124,-0.004490000009536743
2003-03-05,False,SPY,-0.07612533310366487,IEF,0.033388723191675185,-0.004700000286102295
2003-03-06,False,IVV,-0.06935593433606047,IEF,0.03197544566484378,-0.004700000286102295
2003-03-07,False,SPY,-0.08642169507207453,IEF,0.028627082436122775,-0.005
2003-03-10,False,IVV,-0.1013649906884233,IEF,0.02602810535730682,-0.004670000076293946
2003-03-11,False,IVV,-0.09933535528296378,IEF,0.03482573169359271,-0.004900000095367432
2003-03-12,False,SPY,-0.08637996956313332,IEF,0.029018268875809383,-0.004729999303817749
2003-03-13,False,SPY,-0.0681181138073298,IEF,0.018202406573414764,-0.004279999732971191
2003-03-14,False,IVV,-0.06794829226839272,IEF,0.020437327816646533,-0.004639999866485596
2003-03-17,False,IVV,-0.03008408252696404,IEF,0.00850035634165458,-0.004650000333786011
2003-03-18,False,SPY,-0.023492971593744638,IEF,0.004842788425653222,-0.004470000267028809
2003-03-19,False,SPY,0.006637474165906765,IEF,-0.004993293712324154,-0.0039300000667572025
2003-03-20,False,SPY,0.00045385921535134877,IEF,0.001428888972425657,-0.004010000228881836
2003-03-21,False,IVV,0.018804654745975702,IEF,-0.0005999393229154659,-0.003890000581741333
2003-03-24,False,IVV,-0.04509176098665579,IEF,0.009909873472276232,-0.0038999998569488525
2003-03-25,False,SPY,-0.03806391960262179,IEF,0.027287097393368986,-0.004730000495910645
2003-03-26,False,IVV,-0.061344133272660306,IEF,0.029693565155640478,-0.004709999561309814
2003-03-27,False,SPY,-0.05638484177228853,IEF,0.03711925673888672,-0.004950000047683716
2003-03-28,False,SPY,-0.04738276547888243,IEF,0.035744635466157915,-0.005210000276565552
2003-03-31,False,IVV,-0.08330479535523894,IEF,0.051292228551775176,-0.005719999074935913
2003-04-01,False,IVV,-0.0723232804555285,IEF,0.05043947568576601,-0.005619999170303345
2003-04-02,False,IVV,-0.04926126698029154,IEF,0.04077226294825098,-0.005399999618530274
2003-04-03,False,SPY,-0.05653481483869505,IEF,0.037663386374841235,-0.00534999966621399
2003-04-04,False,SPY,-0.04138876920334,IEF,0.03133339830216997,-0.005199999809265137
2003-04-07,False,SPY,-0.03928463000320015,IEF,0.027711231470542108,-0.0042000007629394535
2003-04-08,False,IVV,-0.02406180952732717,IEF,0.02230568702076252,-0.003450000286102295
2003-04-09,False,SPY,-0.020942269792184054,IEF,0.025884700390993665,-0.003580000400543213
2003-04-10,False,SPY,-0.0034841815368545914,IEF,0.017918369608706186,-0.0030000007152557375
2003-04-11,False,SPY,-0.013623693921254953,IEF,0.021428332036984354,-0.0025
2003-04-14,False,SPY,0.03390421107455355,IEF,0.021792827660749747,-0.0025
2003-04-15,False,SPY,0.058004692399175495,IEF,0.028164972238322594,-0.0023500001430511474
2003-04-16,False,IVV,0.03163740099726775,IEF,0.02706135899726747,-0.0006000006198883057
2003-04-17,False,IVV,0.03942430344141368,IEF,0.015844691350499707,-0.00048000097274780273
2003-04-21,False,IVV,0.06498509903767791,IEF,0.011478043944567418,-0.00045000076293945314
2003-04-22,False,IVV,0.06496876421773523,IEF,0.009139540830543913,-0.00045000076293945314
2003-04-23,False,IVV,0.07264301441134946,IEF,0.011828359583315295,-0.00043000102043151857
2003-04-24,False,SPY,0.07435483570564982,IEF,0.016567241483094186,-0.000580000877380371
2003-04-25,False,SPY,0.06769400488514421,IEF,0.03113282196943712,-0.0007400000095367431
2003-04-28,False,SPY,0.09129721336561447,IEF,0.029328886077405247,-0.0008500003814697265
2003-04-29,False,IVV,0.10676528477030334,IEF,0.026571346637023208,-0.0008500003814697265
2003-04-30,False,SPY,0.09844778492960526,IEF,0.03194028919641401,-0.0008900010585784912
2003-05-01,False,SPY,0.1059635531615466,IEF,0.03851936541324341,-0.0011899995803833008
2003-05-02,False,IVV,0.13826791812145944,IEF,0.03884603286777111,-0.0010100007057189941
2003-05-05,False,SPY,0.13424556025492596,IEF,0.04335575213270082,-0.0010599994659423828
2003-05-06,False,SPY,0.12048326265235709,IEF,0.0514131968141025,-0.0012199997901916504
2003-05-07,False,IVV,0.092911088841368,IEF,0.049240982825270896,-0.0011500000953674316
2003-05-08,False,SPY,0.08972495289341764,IEF,0.062454329789021434,-0.0013999998569488525
2003-05-09,False,SPY,0.11594825267691244,IEF,0.06264290532263672,-0.0012000000476837158
2003-05-12,False,IVV,0.1178143950738384,IEF,0.06753110661945616,-0.001380000114440918
2003-05-13,False,SPY,0.13474854839352646,IEF,0.0686325677177555,-0.001380000114440918
2003-05-14,False,IVV,0.12266179661713239,IEF,0.07076332298614374,-0.0016000008583068848
2003-05-15,False,IVV,0.1468430530986602,IEF,0.06674547070100223,-0.0015700006484985353
2003-05-16,False,SPY,0.12938734144042274,IEF,0.06811496598667821,-0.0016100001335144043
2003-05-19,False,SPY,0.09568356951998025,IEF,0.06384176941739517,-0.0018000006675720215
2003-05-20,False,IVV,0.1034909235360979,IEF,0.07181326067537896,-0.0019200003147125243
2003-05-21,False,SPY,0.12415173374972754,IEF,0.06492632255957731,-0.0013499999046325685
2003-05-22,False,IVV,0.12411104507771098,IEF,0.06907749786445372,-0.0013499999046325685
2003-05-23,False,SPY,0.13761975233815638,IEF,0.07178879748496714,-0.0013200008869171142
2003-05-27,False,IVV,0.1486498654656161,IEF,0.07225282693054824,-0.001390000581741333
2003-05-28,False,SPY,0.1812070065992677,IEF,0.0699586753841559,-0.0010500001907348634
2003-05-29,False,SPY,0.18982537577161018,IEF,0.06904177438931702,-0.0010699999332427978
2003-05-30,False,IVV,0.20052011697685757,IEF,0.06294564703371797,-0.0009200000762939454
2003-06-02,False,SPY,0.16554329454445305,IEF,0.058816516915651595,-0.0007500004768371582
2003-06-03,False,SPY,0.16657713286546394,IEF,0.06648176284532092,-0.0009999990463256836
2003-06-04,False,SPY,0.1472668314333747,IEF,0.06559725190531474,-0.001430000066757202
2003-06-05,False,IVV,0.14612537963873007,IEF,0.060182927503821704,-0.001380000114440918
2003-06-06,False,SPY,0.13301755049054975,IEF,0.052746642227992524,-0.001080000400543213
2003-06-09,False,SPY,0.11907182958883866,IEF,0.0565780054361773,-0.0015799999237060547
2003-06-10,False,SPY,0.1068361582961872,IEF,0.06276635979220702,-0.002250000238418579
2003-06-11,False,SPY,0.15699539803467655,IEF,0.07753642907959879,-0.0028000003099441528
2003-06-12,False,IVV,0.14954259438481254,IEF,0.07994693426143384,-0.0030000001192092896
2003-06-13,False,SPY,0.14331657307786938,IEF,0.08657971493475314,-0.0034900003671646117
2003-06-16,False,SPY,0.16649386666778243,IEF,0.07751025855550164,-0.0033500003814697266
