0,1,2,3,4,5,6,7,8,9
2003-01-31,EPP,0.0042326228879976,27.889331384483107,0.07818025553358243,0.8,0.6076618229854737,-5.5961075592358966e-05,71.35696916675438,7.54557265472141
2003-01-31,EWD,0.07094911148261365,31.785505229652422,0.2294024443745215,0.38571428571428573,0.5324976659827894,0.0008245904288346484,57.45106431890721,4.86292147655135
2003-01-31,EWL,-0.00921444832738807,-13.070847678988118,0.07293858680808185,0.7,0.5039171296350601,0.0006978579646370608,39.263050600272905,7.21990896965517
2003-01-31,EWN,-0.00863545595026388,-33.38052833037213,0.05748284229161427,0.3,0.4944719161697041,0.001389797940730908,21.829273575958673,7.48045688481613
2003-01-31,EWT,0.17949756786793408,47.94057734458037,0.17890707494431402,0.8738317757009346,0.6073446327683623,-0.00047834487958897665,82.4372759856632,8.90225666481954
2003-01-31,EWU,3.241466596903568e-05,3.076701845473684,0.0009558802565536872,0.9444444444444444,0.5054836061918149,0.00043403725174351315,53.19148936170336,10.6135567910564
2003-01-31,EWY,-0.00805674143826719,-15.374954413004339,0.05792687211796599,0.5,0.5143256464011179,0.0014245183099061975,24.69387755102057,13.3585931800595
2003-01-31,EZU,0.010707150175595318,7.5945745123318975,0.11133834105836438,0.7,0.5210986392422224,0.0006157520448473175,56.376986594560606,11.6750442236004
2003-01-31,IJS,0.0054557110787274024,5.053552730380684,0.07220820573624964,0.9,0.5304557802412341,0.0005831757243748292,53.70032013783169,12.6764999825164
2003-01-31,IJT,0.007277304810156471,7.4140107299682345,0.06610446955632399,0.9,0.5292284433965729,0.0005524476966050074,56.429951492772936,13.2880461503938
2003-01-31,IWO,0.002540944958022292,2.4322298690597655,0.11327637202985863,0.5,0.5366921242819649,0.000639615912729985,53.73247215945458,33.6254505895665
2003-01-31,SLYG,0.008140358155345199,9.070182655260295,0.13934782462262074,0.3,0.5353249899071458,0.0007635669350123386,52.52201761409108,8.01693761982329
2003-01-31,TLT,0.004274829940029905,7.155735427180199,0.030533998675450924,0.9761904761904762,0.7532894736842195,-0.00029787872415087957,89.31922273385918,42.4962029994463
2003-02-28,EPP,0.0016531124199505008,5.307557046988709,0.04595539267321502,0.9705882352941176,0.6618181818181733,0.00019729689215419732,53.4782608695631,7.39090287041964
2003-02-28,EWD,0.0519592902488114,30.08417846395197,0.14869346035670672,0.5,0.5489867501146816,0.0007471135781158544,56.63888417561099,4.84753248453694
2003-02-28,EWL,-0.00048023164832215195,-45.87521530423775,0.0034773722134435747,0.4,0.502027680457569,0.001242281623395014,12.067401615320989,6.81505426107638
2003-02-28,EWN,-0.021663971980302395,-29.955813672440577,-0.044880055061645274,0.7,0.4875658338579363,0.001986929285232364,23.76237623762393,6.91216453683671
2003-02-28,EWT,0.015147437088646246,8.535827219410773,0.10899051258322157,0.7,0.5702479338842994,0.0007902869263431977,51.61290322580649,8.04300405744077
2003-02-28,EWU,-0.00218937190270458,-18.961727710332354,-0.021184503940493427,0.5,0.5062240663900504,0.0008182653096644454,26.31578947368405,10.1051229328022
2003-02-28,EWY,-0.0025026098561209335,-13.683894136358798,0.025319296985477635,0.3333333333333333,0.5730337078651714,0.0015310773036096847,24.698795180723085,12.8736527583217
2003-02-28,EZU,-0.0033294334321592738,-5.218015246980023,0.04671299275991214,0.7,0.5225735142188866,0.0009148779735450585,40.814895987772054,11.2612734992008
2003-02-28,IJS,-0.00023123963986995195,-12.109833677844684,0.0016028623839665634,0.7,0.5538881309686526,0.0009541371973373902,32.20304528428217,12.162538736807
2003-02-28,IJT,-0.0006096606341146227,-3.9363154756689056,0.010912468922093632,0.7666666666666667,0.5925414364640667,0.0007274442649225499,42.948717948709344,12.91367574603
2003-02-28,IWO,-0.0005890140786924665,-0.745577765393568,0.039408062332793925,0.9,0.6218905472636708,0.0007784750691581799,46.009389671358235,32.7996528774666
2003-02-28,SLYG,0.036395342703092096,18.81608690962242,0.060411489632916426,0.9,0.6697674418604664,0.0007785586495545616,68.22429906542108,7.91016784210808
2003-02-28,TLT,0.027626881790146957,11.861105877940137,0.05231419608349208,0.9954954954954955,0.7130364512961586,-0.0006272433990448523,100.0,43.8120437262286
2003-03-31,EPP,2.3752407342135996e-06,33.62587858244215,0.0393932036970539,0.7702702702702703,0.6356275303643677,-4.391972674433475e-08,83.38870431893687,7.44294130252117
2003-03-31,EWD,0.00912456714015898,14.373526188353658,0.09251549802250914,0.38235294117647056,0.537079933382025,0.0006628201519840449,50.412169743676685,4.72955021242652
2003-03-31,EWL,0.022577821668722717,26.633794942601696,0.04676979716096197,0.6956521739130435,0.5652173913043494,0.0006432186559035546,71.66666666666667,6.84204457498163
2003-03-31,EWN,0.006190336732858607,11.563942369711189,0.03104028396590941,0.4117647058823529,0.48154688667637324,0.0015243059980849516,57.05882352941217,6.68361217949716
2003-03-31,EWT,-0.0013502220461841425,-4.896406611794646,0.04672455056492408,0.2619047619047619,0.5272140221402216,0.0010105886936528918,42.29390681003608,7.78323001334952
2003-03-31,EWU,-0.0012661586003994043,-3.7252724637031776,0.06880103484517464,0.5,0.5016025641025635,0.0004462655605756982,44.13793103447862,10.0960437567619
2003-03-31,EWY,-0.0,-30.187857511860393,-0.0026442376552632263,0.1,0.4758083008484297,0.0021343077159492463,0.0,11.3809455226599
2003-03-31,EZU,-0.00105924520569076,-6.0605164847499005,0.02531282750161057,0.3235294117647059,0.5091071230212845,0.0010169528198802347,41.221374045806655,10.7943835601823
2003-03-31,IJS,0.003536872182748612,11.322898162642936,0.03635981829881496,0.5476190476190477,0.5247018739352932,0.00045713774665512297,65.40362438220907,12.1443368714073
2003-03-31,IJT,0.002348785550976313,12.812737558157794,0.06984101823216382,0.7432432432432432,0.5473581646475519,9.485145665322214e-05,68.02120141343167,13.1429560587988
2003-03-31,IWO,0.000548618644005975,1.3823363242777331,0.06437834013171817,0.6891891891891891,0.5390722818189083,0.0003082807934802201,53.82513661202141,32.9288999745608
2003-03-31,SLYG,0.006576066396706101,30.56866177120021,0.06715273986462145,0.8111111111111111,0.5445161290322583,9.773312642713528e-05,74.215246636771,8.04086877689739
2003-03-31,TLT,0.0029477061821643158,5.589743039373962,0.06492424896055637,0.9545454545454546,0.5857177021290295,-0.00019764171530456398,73.50583845504595,43.2140879200205
2003-04-30,EPP,0.14002179921742902,60.42353579121649,0.06359793188873186,0.9647887323943662,0.630929174788821,-0.0006397895295485734,93.56136820925506,7.75228087112469
2003-04-30,EWD,3.352372305661582,112.72567613217852,0.16772258917907923,0.9954954954954955,0.7800000000000021,-0.0022835153499596306,100.0,5.70418637333871
2003-04-30,EWL,0.9575768099178714,70.94830019448435,0.15720470362036942,0.9927536231884058,0.6971830985915528,-0.0012404457000272373,100.0,7.59777336432871
2003-04-30,EWN,1.0525395365996684,63.16578645887891,0.19271898262513254,0.9915254237288136,0.7150259067357532,-0.001219569021654543,100.0,7.70900924215569
2003-04-30,EWT,-0.0006425249419797825,-30.94512597873851,0.007177317000728767,0.3,0.4791965566714491,0.0011014896045009603,18.269230769230884,7.55342989742264
2003-04-30,EWU,0.5631351555903693,47.4850533394807,0.1369893239475286,0.9936708860759493,0.727272727272727,-0.0011979235990948744,100.0,11.1855448815924
2003-04-30,EWY,0.045391861627433555,15.536655010565891,0.1453145230556212,0.9,0.6429479034307599,-0.0004817982667693066,72.11538461538703,13.085814192832
2003-04-30,EZU,1.0424144587821713,45.12584031635021,0.1836763550023084,0.9931506849315068,0.7922746781115751,-0.0015983465570242883,100.0,12.6982880420481
2003-04-30,IJS,0.36078553566445526,41.29212823709456,0.11246187511133643,0.9929577464788732,0.7190760059612528,-0.0010881053966343979,100.0,13.2146111640313
2003-04-30,IJT,0.32143720980440643,35.338561060164594,0.1129056982315868,0.9936708860759493,0.7189542483660389,-0.0011276844901016991,100.0,14.1385707634451
2003-04-30,IWO,0.17244353551031152,13.698910581332557,0.12920463584887476,0.995049504950495,0.7535483870967774,-0.0012993524167908,100.0,36.3121830307706
2003-04-30,SLYG,0.8195844447992194,62.27762763887688,0.12756989010864905,0.9931506849315068,0.7714843750000022,-0.0013463909511270966,100.0,8.76248520559331
2003-04-30,TLT,0.011570173178420995,9.090456775228484,0.06215322589422034,0.9838709677419355,0.8245033112582607,-0.0002524410216792061,100.0,43.6675936671675
2003-05-30,EPP,0.8839640837987291,68.4018544962651,0.14003698570305323,0.9864864864864865,0.7151639344262266,-0.0013111768683971015,99.7621878715806,8.29290236017944
2003-05-30,EWD,4.2288571493842975,89.9744685014503,0.3133990507616633,0.9954954954954955,0.6743295019157114,-0.002234058744308043,100.0,6.01709587763157
2003-05-30,EWL,1.677823590224243,64.2626224258454,0.24606739582605108,0.9838709677419355,0.6760772659732563,-0.0016012769805067162,99.61685823754812,8.01612322986014
2003-05-30,EWN,2.2199150993934444,69.00117906469578,0.27612035835189386,0.9945054945054945,0.6552511415525129,-0.0017879956253005203,100.0,8.15375977535698
2003-05-30,EWT,0.335209379369903,59.37928911460606,0.08413185678218915,0.9893617021276596,0.6850393700787387,-0.0009900339043389383,100.0,8.4926129799064
2003-05-30,EWU,0.9911389553607131,45.6772066585895,0.2179019815170402,0.9864864864864865,0.6578483245149911,-0.001570012194232473,97.73584905660464,11.8664830846114
