0,1,2,3,4,5,6
2003-12-18,False,SPY,0.07484324892548555,IEF,0.008640333710348003,-0.00030000000000000024
2003-12-19,False,IVV,0.06774319218129143,IEF,0.008406943243606468,-0.00030000000000000024
2003-12-22,False,SPY,0.06566586048608736,IEF,0.007799335197758772,0.0
2003-12-23,False,IVV,0.06147335491346162,IEF,0.0035095481527769312,-0.00010000000000000009
2003-12-24,False,SPY,0.056387874078269284,IEF,0.02316334187188307,-0.00030000000000000024
2003-12-26,False,SPY,0.05980167882624099,IEF,0.02277959625146364,-0.0006000000000000005
2003-12-29,False,IVV,0.07056294191864487,IEF,0.01345082989945845,-0.00030000000000000024
2003-12-30,False,SPY,0.0682450484086814,IEF,0.01631549815677369,9.999999999999897e-05
2003-12-31,False,IVV,0.06432469221401416,IEF,0.019419063310827545,0.00019999999999999906
2004-01-02,False,SPY,0.061618957324083956,IEF,0.018690712898420392,-0.00039999999999999926
2004-01-05,False,IVV,0.07579462272615478,IEF,0.027865189002589164,-0.0007999999999999996
2004-01-06,False,IVV,0.07261436646209485,IEF,0.027312891621273927,-0.0006999999999999996
2004-01-07,False,SPY,0.0882857083999431,IEF,0.036535819290511196,-0.0004999999999999994
2004-01-08,False,SPY,0.08450872594048087,IEF,0.038118271104584656,-0.0006999999999999996
2004-01-09,False,SPY,0.07688452611242913,IEF,0.04270133756599992,-0.0009999999999999998
2004-01-12,False,SPY,0.0986675975782012,IEF,0.049732195471321905,-0.0006999999999999996
2004-01-13,False,SPY,0.09427110341975808,IEF,0.04467011092623596,-0.0005999999999999994
2004-01-14,False,SPY,0.10095932238677507,IEF,0.043000207876335184,-0.0006999999999999996
2004-01-15,False,SPY,0.10314288127950721,IEF,0.04372775412516883,-0.0007999999999999996
2004-01-16,False,SPY,0.09263925115210037,IEF,0.043720424382171386,-0.0006999999999999996
2004-01-20,False,IVV,0.09082709169976821,IEF,0.04376931569326725,-0.0005999999999999994
2004-01-21,False,IVV,0.0962690390120362,IEF,0.05856892959669824,-0.0006999999999999996
2004-01-22,False,SPY,0.09538008953377775,IEF,0.0609338993891404,-0.0007999999999999996
2004-01-23,False,IVV,0.08393159867142108,IEF,0.05334813944997796,-0.0004999999999999994
